Date,AAPL,GOOGL,MSFT,AMZN,META,TSLA,NVDA,AVGO,GLDM,NOW,QQQM,SPLG,IONQ,RGTI,OKLO,PLTR,MRNA,NFLX,GE,WMT
2024-04-01,169.3074951171875,162.00547790527344,385.6720886230469,175,428.6064147949219,183.27999877929688,86.37362670898438,128.45660400390625,45.400001525878906,693.3300170898438,173.60150146484375,58.27804946899414,8.550000190734863,1.2799999713897705,13.739999771118164,21.969999313354492,110.30999755859375,550.6400146484375,160.46078491210938,58.54407883
2024-05-01,191.09588623046875,171.6791992,411.22967529296875,176.44000244140625,465.13311767578125,178.0800018310547,109.59699249267578,131.25042724609375,46.130001068115234,656.9299926757812,184.72242736816406,61.19886016845703,8.149999618530273,1.0499999523162842,10.069999694824219,21.68000030517578,142.5500030517578,641.6199951171875,164.04415893554688,64.86702728271484
2024-06-01,209.6395721435547,181.2832794189453,443.5493164,193.25,502.3872375488281,197.8800048828125,123.4994125366211,158.61390686035156,46.09000015258789,786.6699829101562,195.89305114746094,63.15264129638672,7.03000021,1.0700000524520874,8.470000267028809,25.329999923706055,118.75,674.8800048828125,157.9151153564453,67.02174377441406
2024-07-01,221.0462188720703,170.91969299316406,415.1669616699219,186.97999572753906,473.57379150390625,232.07000732421875,116.99115753173828,159.24342346191406,48.56999969482422,814.3900146484375,192.8761749267578,64.08570861816406,8.149999618530273,1.0299999713897705,9.100000381469727,26.889999389648438,119.22000122070312,628.3499755859375,169.07058715820312,67.94229125976562
2024-08-01,227.93402099609375,162.7892303466797,413.9661560058594,178.5,519.9307861328125,214.11000061035156,119.34059143066406,161.3643035888672,49.59000015258789,855,195.1855926513672,65.63041687011719,7.420000076293945,0.9160000085830688,5.96999979,31.479999542236328,77.40000153,701.3499755859375,173.75486755371094,76.44498443603516
2024-09-01,232.18385314941406,165.2502899169922,427.7956543,186.3300018310547,570.9255371,261.6300048828125,121.41007995605469,170.95774841308594,52.130001068115234,894.3900146484375,199.9338379,66.84836578,8.739999771118164,0.7829999923706055,8.090000153,37.20000076293945,66.83000183105469,709.2700195,187.6457061767578,80.15703582763672
2024-10-01,225.11868286132812,170.71751403808594,403.9850769042969,186.39999389648438,566.6184692382812,249.85000610351562,132.7386474609375,168.80555725097656,54.38999938964844,932.9899902,198.52159118652344,66.43859863,15.029999732971191,1.3200000524520874,22.459999084472656,41.560001373291016,54.36000061035156,756.0300293,171.18209838867188,81.34821319580078
2024-11-01,236.49867248535156,168.5624542236328,420.9954833984375,207.88999938964844,573.3470458984375,345.1600036621094,138.22776794433594,161.1592254638672,52.70000076293945,1049.439941,209.15899658203125,70.42214203,36.5,3.049999952316284,23.540000915527344,67.08000183105469,43.060001373291016,886.8099975585938,181.52598571777344,91.82074737548828
2024-12-01,249.81736755371094,188.86578369140625,419.88568115234375,219.38999938964844,584.5180664,403.8399963378906,134.26840209960938,230.52293395996094,51.99000168,1060.1199951171875,209.80699157714844,68.48501586914062,41.77000045776367,15.260000228881836,21.229999542236328,75.62999725341797,41.58000183105469,891.3200073242188,166.20945739746094,89.68653869628906
2025-01-01,235.4320831298828,203.78530883789062,413.4703674316406,237.67999267578125,688.5673828,404.6000061035156,120.0589599609375,220.60247802734375,55.47999954223633,1018.3800048828125,214.6447296142578,70.57038879394531,39.49000168,13.170000076293945,41.61000061035156,82.48999786376953,39.41999816894531,976.7600098,203.19195556640625,97.65507507324219
2025-02-01,241.2580108642578,170.0841064453125,395.46954345703125,212.27999877929688,667.6060791015625,292.9800109863281,124.90850830078125,198.82835388183594,56.540000915527344,929.7600098,208.92391967773438,69.66333770751953,24.56999969482422,8.460000038146973,33.38999938964844,84.91999816894531,30.959999084472656,980.5599975585938,206.59561157226562,98.10276031
2025-03-01,221.83909606933594,154.4621124267578,374.7021179199219,190.25999450683594,575.8476563,259.1600036621094,108.37003326416016,166.9248809814453,61.88999938964844,796.1400146484375,192.71002197265625,65.54673004,22.06999969482422,7.920000076293945,21.62999916,84.40000153,28.350000381469727,932.5300293,199.77828979492188,87.33841705322266
2025-04-01,212.22171020507812,158.8000030517578,394.53570556640625,184.4199981689453,549,282.1600036621094,108.91999816894531,192.47000122070312,65.26000213623047,955.0100098,195.85000610351562,65.19999694824219,27.459999084472656,8.869999885559082,23.739999771118164,118.44000244140625,28.540000915527344,1131.719970703125,201.5399932861328,97.01543426513672
